year,team,purse_spent,purse_left,player_id,player_name,player_fullname,birthdate,type,cost_inr_lakh,cost_usd_000,status,transferred,overseas
2022,Gujarat Titans,89.95 cr,0.05 cr,298438,Jason Roy,Jason Roy,,BAT,200,266,New,False,True
2022,Gujarat Titans,89.95 cr,0.05 cr,321777,David Miller,David Miller,,BAT,300,400,New,False,True
2022,Gujarat Titans,89.95 cr,0.05 cr,360911,Varun Aaron,Varun Aaron,,BOW,50,66,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,423838,Rahul Tewatia,Rahul Tewatia,,AR,900,1200,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,447587,Jayant Yadav,Jayant Yadav,,AR,170,226,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,477021,Vijay Shankar,Vijay Shankar,,AR,140,186,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,481896,Mohammed Shami,Mohammed Shami,,BOW,625,833,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,493773,Lockie Ferguson,Lockie Ferguson,,BOW,1000,1333,New,False,True
2022,Gujarat Titans,89.95 cr,0.05 cr,537124,Gurkeerat Singh Mann,Gurkeerat Singh Mann,,AR,50,66,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,625371,Hardik Pandya,Hardik Pandya,,AR,1500,2000,New,True,False
2022,Gujarat Titans,89.95 cr,0.05 cr,670031,Alzarri Joseph,Alzarri Joseph,,BOW,240,320,New,False,True
2022,Gujarat Titans,89.95 cr,0.05 cr,778963,Abhinav Manohar,Abhinav Manohar,,BAT,260,346,New,False,False
2022,Gujarat Titans,89.95 cr,0.05 cr,793463,Rashid Khan,Rashid Khan,,BOW,1500,2000,New,True,True
2022,Gujarat Titans,89.95 cr,0.05 cr,906749,Dominic Drakes,Dominic Drakes,,AR,120,160,New,False,True
