year,player_id,player_name,team,sold_price,sold_price_in_cr,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,base_price_in_cr,base_price,auction_result,id_source
2017,627214,Saurabh Kumar,Rising Pune Supergiants,1000000.0,0.1,657000000.0,65.7,3000000.0,0.3,New,0.0,0.0,0.1,1000000.0,sold,from auction file
2017,267192,Steven Smith,Rising Pune Supergiants,55000000.0,5.5,657000000.0,65.7,3000000.0,0.3,Retained,0.0,1.0,,,sold,from auction file
2017,215155,Usman Khawaja,Rising Pune Supergiants,10000000.0,1.0,657000000.0,65.7,3000000.0,0.3,Retained,0.0,1.0,,,sold,from auction file
2017,44936,AB de Villiers,Royal Challengers Bangalore,95000000.0,9.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,450860,Adam Milne,Royal Challengers Bangalore,7000000.0,0.7,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,527299,Aniket Choudhary,Royal Challengers Bangalore,20000000.0,2.0,635750000.0,63.575,24250000.0,2.425,New,0.0,0.0,0.1,1000000.0,sold,from auction file
2017,694211,Avesh Khan,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,533042,Billy Stanlake,Royal Challengers Bangalore,3000000.0,0.3,635750000.0,63.575,24250000.0,2.425,New,0.0,1.0,0.3,3000000.0,sold,from auction file
2017,51880,Chris Gayle,Royal Challengers Bangalore,75000000.0,7.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,390481,Harshal Patel,Royal Challengers Bangalore,4000000.0,0.4,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,277237,Iqbal Abdulla,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,422108,KL Rahul,Royal Challengers Bangalore,10000000.0,1.0,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,290716,Kedar Jadhav,Royal Challengers Bangalore,21700000.0,2.17,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,398506,Mandeep Singh,Royal Challengers Bangalore,8000000.0,0.8,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,0.1,1000000.0,sold,from auction file
2017,530773,Pawan Negi,Royal Challengers Bangalore,10000000.0,1.0,635750000.0,63.575,24250000.0,2.425,New,0.0,0.0,0.3,3000000.0,sold,from auction file
2017,777515,Praveen Dubey,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,New,0.0,0.0,0.1,1000000.0,sold,from auction file
2017,290632,S Aravind,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,432783,Sachin Baby,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,51433,Samuel Badree,Royal Challengers Bangalore,5000000.0,0.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,642525,Sarfaraz Khan,Royal Challengers Bangalore,5000000.0,0.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,8180,Shane Watson,Royal Challengers Bangalore,95000000.0,9.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,27223,Stuart Binny,Royal Challengers Bangalore,20000000.0,2.0,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,379145,Tabraiz Shamsi,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,530011,Travis Head,Royal Challengers Bangalore,5000000.0,0.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,1.0,,,sold,from auction file
2017,459257,Tymal Mills,Royal Challengers Bangalore,120000000.0,12.0,635750000.0,63.575,24250000.0,2.425,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2017,253802,Virat Kohli,Royal Challengers Bangalore,125000000.0,12.5,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,430246,Yuzvendra Chahal,Royal Challengers Bangalore,1000000.0,0.1,635750000.0,63.575,24250000.0,2.425,Retained,0.0,0.0,,,sold,from auction file
2017,310958,Abhimanyu Mithun,Sunrisers Hyderabad,3000000.0,0.3,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,31820,Ashish Nehra,Sunrisers Hyderabad,55000000.0,5.5,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,537126,Barinder Sran,Sunrisers Hyderabad,12000000.0,1.2,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,230371,Ben Cutting,Sunrisers Hyderabad,5000000.0,0.5,537500000.0,53.75,122500000.0,12.25,Retained,0.0,1.0,,,sold,from auction file
2017,315623,Ben Laughlin,Sunrisers Hyderabad,3000000.0,0.3,537500000.0,53.75,122500000.0,12.25,New,0.0,1.0,0.3,3000000.0,sold,from auction file
2017,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,42500000.0,4.25,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,35928,Bipul Sharma,Sunrisers Hyderabad,1000000.0,0.1,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,288992,Chris Jordan,Sunrisers Hyderabad,5000000.0,0.5,537500000.0,53.75,122500000.0,12.25,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2017,219889,David Warner,Sunrisers Hyderabad,55000000.0,5.5,537500000.0,53.75,122500000.0,12.25,Retained,0.0,1.0,,,sold,from auction file
2017,497121,Deepak Hooda,Sunrisers Hyderabad,42000000.0,4.2,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,340841,Eklavya Dwivedi,Sunrisers Hyderabad,7500000.0,0.75,537500000.0,53.75,122500000.0,12.25,New,0.0,0.0,0.3,3000000.0,sold,from auction file
2017,277906,Kane Williamson,Sunrisers Hyderabad,6000000.0,0.6,537500000.0,53.75,122500000.0,12.25,Retained,0.0,1.0,,,sold,from auction file
2017,25913,Mohammad Nabi,Sunrisers Hyderabad,3000000.0,0.3,537500000.0,53.75,122500000.0,12.25,New,0.0,1.0,0.3,3000000.0,sold,from auction file
2017,940973,Mohammed Siraj,Sunrisers Hyderabad,26000000.0,2.6,537500000.0,53.75,122500000.0,12.25,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2017,5961,Moises Henriques,Sunrisers Hyderabad,10000000.0,1.0,537500000.0,53.75,122500000.0,12.25,Retained,0.0,1.0,,,sold,from auction file
2017,330902,Mustafizur Rahman,Sunrisers Hyderabad,14000000.0,1.4,537500000.0,53.75,122500000.0,12.25,Retained,0.0,1.0,,,sold,from auction file
2017,32102,Naman Ojha,Sunrisers Hyderabad,5000000.0,0.5,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,587152,Pravin Tambe,Sunrisers Hyderabad,1000000.0,0.1,537500000.0,53.75,122500000.0,12.25,New,0.0,0.0,0.1,1000000.0,sold,from auction file
2017,793463,Rashid Khan,Sunrisers Hyderabad,40000000.0,4.0,537500000.0,53.75,122500000.0,12.25,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2017,642531,Ricky Bhui,Sunrisers Hyderabad,1000000.0,0.1,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,28235,Shikhar Dhawan,Sunrisers Hyderabad,125000000.0,12.5,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,326017,Siddarth Kaul,Sunrisers Hyderabad,1000000.0,0.1,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,792725,Tanmay Agarwal,Sunrisers Hyderabad,1000000.0,0.1,537500000.0,53.75,122500000.0,12.25,New,0.0,0.0,0.1,1000000.0,sold,from auction file
2017,477021,Vijay Shankar,Sunrisers Hyderabad,3500000.0,0.35,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2017,36084,Yuvraj Singh,Sunrisers Hyderabad,70000000.0,7.0,537500000.0,53.75,122500000.0,12.25,Retained,0.0,0.0,,,sold,from auction file
2018,33141,Ambati Rayudu,Chennai Super Kings,22000000.0,2.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,1083030,Asif KM,Chennai Super Kings,4000000.0,0.4,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,628217,Chaitanya Bishnoi,Chennai Super Kings,2000000.0,0.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,447261,Deepak Chahar,Chennai Super Kings,8000000.0,0.8,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,590327,Dhruv Shorey,Chennai Super Kings,2000000.0,0.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,51439,Dwayne Bravo,Chennai Super Kings,64000000.0,6.4,735000000.0,73.5,65000000.0,6.5,RTM,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,44828,Faf du Plessis,Chennai Super Kings,16000000.0,1.6,735000000.0,73.5,65000000.0,6.5,RTM,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,29264,Harbhajan Singh,Chennai Super Kings,20000000.0,2.0,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,40618,Imran Tahir,Chennai Super Kings,10000000.0,1.0,735000000.0,73.5,65000000.0,6.5,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,1048813,Jagadeesan Narayan,Chennai Super Kings,2000000.0,0.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,849737,Kanishk Seth,Chennai Super Kings,2000000.0,0.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,30288,Karn Sharma,Chennai Super Kings,50000000.0,5.0,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,290716,Kedar Jadhav,Chennai Super Kings,78000000.0,7.8,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,625380,Kshitiz Sharma,Chennai Super Kings,2000000.0,0.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,542023,Lungi Ngidi,Chennai Super Kings,5000000.0,0.5,735000000.0,73.5,65000000.0,6.5,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2018,237095,M Vijay,Chennai Super Kings,20000000.0,2.0,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,28081,MS Dhoni,Chennai Super Kings,150000000.0,15.0,735000000.0,73.5,65000000.0,6.5,Retained,0.0,0.0,,,sold,from auction file
2018,351588,Mark Wood,Chennai Super Kings,15000000.0,1.5,735000000.0,73.5,65000000.0,6.5,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,502714,Mitchell Santner,Chennai Super Kings,5000000.0,0.5,735000000.0,73.5,65000000.0,6.5,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2018,694209,Monu Kumar,Chennai Super Kings,2000000.0,0.2,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,234675,Ravindra Jadeja,Chennai Super Kings,70000000.0,7.0,735000000.0,73.5,65000000.0,6.5,Retained,0.0,0.0,,,sold,from auction file
2018,297628,Sam Billings,Chennai Super Kings,10000000.0,1.0,735000000.0,73.5,65000000.0,6.5,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,8180,Shane Watson,Chennai Super Kings,40000000.0,4.0,735000000.0,73.5,65000000.0,6.5,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,475281,Shardul Thakur,Chennai Super Kings,26000000.0,2.6,735000000.0,73.5,65000000.0,6.5,New,0.0,0.0,0.75,7500000.0,sold,from auction file
2018,33335,Suresh Raina,Chennai Super Kings,110000000.0,11.0,735000000.0,73.5,65000000.0,6.5,Retained,0.0,0.0,,,sold,from auction file
2018,1070183,Abhishek Sharma,Delhi Daredevils,5500000.0,0.55,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,31107,Amit Mishra,Delhi Daredevils,40000000.0,4.0,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,1.5,15000000.0,sold,from auction file
2018,694211,Avesh Khan,Delhi Daredevils,7000000.0,0.7,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,439952,Chris Morris,Delhi Daredevils,110000000.0,11.0,784000000.0,78.4,16000000.0,1.6,Retained,0.0,1.0,,,sold,from auction file
2018,232359,Colin Munro,Delhi Daredevils,19000000.0,1.9,784000000.0,78.4,16000000.0,1.6,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2018,4864,Daniel Christian,Delhi Daredevils,15000000.0,1.5,784000000.0,78.4,16000000.0,1.6,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,28763,Gautam Gambhir,Delhi Daredevils,28000000.0,2.8,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,325026,Glenn Maxwell,Delhi Daredevils,90000000.0,9.0,784000000.0,78.4,16000000.0,1.6,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,537124,Gurkeerat Singh,Delhi Daredevils,7500000.0,0.75,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,390481,Harshal Patel,Delhi Daredevils,2000000.0,0.2,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,298438,Jason Roy,Delhi Daredevils,15000000.0,1.5,784000000.0,78.4,16000000.0,1.6,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,447587,Jayant Yadav,Delhi Daredevils,5000000.0,0.5,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,550215,Kagiso Rabada,Delhi Daredevils,42000000.0,4.2,784000000.0,78.4,16000000.0,1.6,RTM,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,1079842,Manjot Kalra,Delhi Daredevils,2000000.0,0.2,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,481896,Mohammed Shami,Delhi Daredevils,30000000.0,3.0,784000000.0,78.4,16000000.0,1.6,RTM,0.0,0.0,1.0,10000000.0,sold,from auction file
2018,32102,Naman Ojha,Delhi Daredevils,14000000.0,1.4,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.75,7500000.0,sold,from auction file
2018,1070168,Prithvi Shaw,Delhi Daredevils,12000000.0,1.2,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,423838,Rahul Tewatia,Delhi Daredevils,30000000.0,3.0,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,931581,Rishabh Pant,Delhi Daredevils,150000000.0,15.0,784000000.0,78.4,16000000.0,1.6,Retained,0.0,0.0,,,sold,from auction file
2018,960361,Sandeep Lamichhane,Delhi Daredevils,2000000.0,0.2,784000000.0,78.4,16000000.0,1.6,New,0.0,1.0,0.2,2000000.0,sold,from auction file
2018,736413,Sayan Ghosh,Delhi Daredevils,2000000.0,0.2,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,31872,Shahbaz Nadeem,Delhi Daredevils,32000000.0,3.2,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.4,4000000.0,sold,from auction file
2018,642519,Shreyas Iyer,Delhi Daredevils,70000000.0,7.0,784000000.0,78.4,16000000.0,1.6,Retained,0.0,0.0,,,sold,from auction file
2018,277912,Trent Boult,Delhi Daredevils,22000000.0,2.2,784000000.0,78.4,16000000.0,1.6,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,477021,Vijay Shankar,Delhi Daredevils,32000000.0,3.2,784000000.0,78.4,16000000.0,1.6,New,0.0,0.0,0.4,4000000.0,sold,from auction file
2018,5334,Aaron Finch,Kings XI Punjab,62000000.0,6.2,799000000.0,79.9,1000000.0,0.1,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,500360,Akshdeep Nath,Kings XI Punjab,10000000.0,1.0,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,459508,Andrew Tye,Kings XI Punjab,72000000.0,7.2,799000000.0,79.9,1000000.0,0.1,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,591650,Ankit Rajpoot,Kings XI Punjab,30000000.0,3.0,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.3,3000000.0,sold,from auction file
2018,554691,Axar Patel,Kings XI Punjab,125000000.0,12.5,799000000.0,79.9,1000000.0,0.1,Retained,0.0,0.0,,,sold,from auction file
2018,537126,Barinder Sran,Kings XI Punjab,22000000.0,2.2,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,679567,Ben Dwarshuis,Kings XI Punjab,14000000.0,1.4,799000000.0,79.9,1000000.0,0.1,New,0.0,1.0,0.2,2000000.0,sold,from auction file
2018,51880,Chris Gayle,Kings XI Punjab,20000000.0,2.0,799000000.0,79.9,1000000.0,0.1,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,321777,David Miller,Kings XI Punjab,30000000.0,3.0,799000000.0,79.9,1000000.0,0.1,RTM,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,422108,KL Rahul,Kings XI Punjab,110000000.0,11.0,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,398439,Karun Nair,Kings XI Punjab,56000000.0,5.6,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,35565,Manoj Tiwary,Kings XI Punjab,10000000.0,1.0,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,1080203,Manzoor Dar,Kings XI Punjab,2000000.0,0.2,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,325012,Marcus Stoinis,Kings XI Punjab,62000000.0,6.2,799000000.0,79.9,1000000.0,0.1,RTM,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,398438,Mayank Agarwal,Kings XI Punjab,10000000.0,1.0,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,942367,Mayank Dagar,Kings XI Punjab,2000000.0,0.2,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,537119,Mohit Sharma,Kings XI Punjab,24000000.0,2.4,799000000.0,79.9,1000000.0,0.1,RTM,0.0,0.0,1.5,15000000.0,sold,from auction file
2018,974109,Mujeeb Zadran,Kings XI Punjab,40000000.0,4.0,799000000.0,79.9,1000000.0,0.1,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2018,34155,Pardeep Sahu,Kings XI Punjab,2000000.0,0.2,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,26421,R Ashwin,Kings XI Punjab,76000000.0,7.6,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,36084,Yuvraj Singh,Kings XI Punjab,20000000.0,2.0,799000000.0,79.9,1000000.0,0.1,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,276298,Andre Russell,Kolkata Knight Riders,85000000.0,8.5,800000000.0,80.0,0.0,0.0,Retained,0.0,1.0,,,sold,from auction file
2018,505773,Apoorv Wankhade,Kolkata Knight Riders,2000000.0,0.2,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,322810,Cameron Delport,Kolkata Knight Riders,3000000.0,0.3,800000000.0,80.0,0.0,0.0,New,0.0,1.0,0.3,3000000.0,sold,from auction file
2018,326637,Chris Lynn,Kolkata Knight Riders,96000000.0,9.6,800000000.0,80.0,0.0,0.0,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,30045,Dinesh Karthik,Kolkata Knight Riders,74000000.0,7.4,800000000.0,80.0,0.0,0.0,New,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,279554,Ishank  Jaggi,Kolkata Knight Riders,2000000.0,0.2,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,230554,Javon Searles,Kolkata Knight Riders,3000000.0,0.3,800000000.0,80.0,0.0,0.0,New,0.0,1.0,0.3,3000000.0,sold,from auction file
2018,1070188,Kamlesh Nagarkoti,Kolkata Knight Riders,32000000.0,3.2,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,559235,Kuldeep Yadav,Kolkata Knight Riders,58000000.0,5.8,800000000.0,80.0,0.0,0.0,RTM,0.0,0.0,1.5,15000000.0,sold,from auction file
2018,6033,Mitchell Johnson,Kolkata Knight Riders,20000000.0,2.0,800000000.0,80.0,0.0,0.0,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,311592,Mitchell Starc,Kolkata Knight Riders,94000000.0,9.4,800000000.0,80.0,0.0,0.0,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,604527,Nitish Rana,Kolkata Knight Riders,34000000.0,3.4,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,32966,Piyush Chawla,Kolkata Knight Riders,42000000.0,4.2,800000000.0,80.0,0.0,0.0,RTM,0.0,0.0,1.0,10000000.0,sold,from auction file
2018,723105,Rinku Singh,Kolkata Knight Riders,8000000.0,0.8,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,35582,Robin Uthappa,Kolkata Knight Riders,64000000.0,6.4,800000000.0,80.0,0.0,0.0,RTM,0.0,0.0,2.0,20000000.0,sold,from auction file
2018,1079848,Shivam Mavi,Kolkata Knight Riders,30000000.0,3.0,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,1070173,Shubman Gill,Kolkata Knight Riders,18000000.0,1.8,800000000.0,80.0,0.0,0.0,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,230558,Sunil Narine,Kolkata Knight Riders,125000000.0,12.5,800000000.0,80.0,0.0,0.0,Retained,0.0,1.0,,,sold,from auction file
2018,35731,Vinay Kumar,Kolkata Knight Riders,10000000.0,1.0,800000000.0,80.0,0.0,0.0,New,0.0,0.0,1.0,10000000.0,sold,from auction file
2018,333904,Aditya  Tare,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,574178,Akila Dananjaya,Mumbai Indians,5000000.0,0.5,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,0.5,5000000.0,sold,from auction file
2018,1079839,Anukul Roy,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,230371,Ben Cutting,Mumbai Indians,22000000.0,2.2,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,431901,Evin Lewis,Mumbai Indians,38000000.0,3.8,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,1.5,15000000.0,sold,from auction file
2018,625371,Hardik Pandya,Mumbai Indians,110000000.0,11.0,793500000.0,79.35,6500000.0,0.65,Retained,0.0,0.0,,,sold,from auction file
2018,720471,Ishan Kishan,Mumbai Indians,62000000.0,6.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.4,4000000.0,sold,from auction file
2018,44932,JP Duminy,Mumbai Indians,10000000.0,1.0,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,272477,Jason Behrendorff,Mumbai Indians,15000000.0,1.5,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,625383,Jasprit Bumrah,Mumbai Indians,70000000.0,7.0,793500000.0,79.35,6500000.0,0.65,Retained,0.0,0.0,,,sold,from auction file
2018,230559,Kieron Pollard,Mumbai Indians,54000000.0,5.4,793500000.0,79.35,6500000.0,0.65,RTM,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,471342,Krunal Pandya,Mumbai Indians,88000000.0,8.8,793500000.0,79.35,6500000.0,0.65,RTM,0.0,0.0,0.4,4000000.0,sold,from auction file
2018,822703,MD Nidheesh,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,1081442,Mayank Markande,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,1132005,Mohsin Khan,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,330902,Mustafizur Rahman,Mumbai Indians,22000000.0,2.2,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,1.0,10000000.0,sold,from auction file
2018,489889,Pat Cummins,Mumbai Indians,54000000.0,5.4,793500000.0,79.35,6500000.0,0.65,New,0.0,1.0,2.0,20000000.0,sold,from auction file
2018,279545,Pradeep Sangwan,Mumbai Indians,15000000.0,1.5,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.3,3000000.0,sold,from auction file
2018,1064812,Rahul Chahar,Mumbai Indians,19000000.0,1.9,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,34102,Rohit Sharma,Mumbai Indians,150000000.0,15.0,793500000.0,79.35,6500000.0,0.65,Retained,0.0,0.0,,,sold,from auction file
2018,35390,Saurabh Tiwary,Mumbai Indians,8000000.0,0.8,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.5,5000000.0,sold,from auction file
2018,726989,Sharad  Lumba,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,422342,Siddhesh Lad,Mumbai Indians,2000000.0,0.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,446507,Suryakumar Yadav,Mumbai Indians,32000000.0,3.2,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.3,3000000.0,sold,from auction file
2018,1079860,Tajinder Singh,Mumbai Indians,5500000.0,0.55,793500000.0,79.35,6500000.0,0.65,New,0.0,0.0,0.2,2000000.0,sold,from auction file
2018,277916,Ajinkya Rahane,Rajasthan Royals,40000000.0,4.0,783500000.0,78.35,16500000.0,1.65,RTM,0.0,0.0,2.0,20000000.0,sold,from auction file
