year,player_name,player_id,base_price_in_cr,base_price,base_price_in_usd,status,id_source
2022,Romario Shepherd,677077,0.75,7500000,,sold,already had id
2022,Mitchell Santner,502714,1,10000000,,sold,already had id
2022,Daniel Sams,826901,1,10000000,,sold,already had id
2022,Sherfane Rutherford,914541,1,10000000,,sold,already had id
2022,Dwaine Pretorius,327830,0.5,5000000,,sold,already had id
2022,Rishi Dhawan,290727,0.5,5000000,,sold,already had id
2022,Jofra Archer,669855,2,20000000,,sold,already had id
2022,Rovman Powell,820351,0.75,7500000,,sold,already had id
2022,Devon Conway,379140,1,10000000,,sold,already had id
2022,Finn Allen,959759,0.5,5000000,,sold,already had id
2022,Simarjeet Singh,1159722,0.2,2000000,,sold,already had id
2022,Yash Dayal,1159720,0.2,2000000,,sold,already had id
2022,Rajvardhan Hangargekar,1175429,0.3,3000000,,sold,already had id
2022,Raj Bawa,1292502,0.2,2000000,,sold,already had id
2022,Sanjay Yadav,1048841,0.2,2000000,,sold,already had id
2022,Darshan Nalkande,1111917,0.2,2000000,,sold,already had id
2022,Anukul Roy,1079839,0.2,2000000,,sold,already had id
2022,Mahipal Lomror,853265,0.4,4000000,,sold,already had id
2022,Tilak Varma,1170265,0.2,2000000,,sold,already had id
2022,Yash Dhull,1292498,0.2,2000000,,sold,already had id
2022,Ripal Patel,1201520,0.2,2000000,,sold,already had id
2022,Lalit Yadav,930189,0.2,2000000,,sold,already had id
2022,Manan Vohra,532856,0.2,2000000,,sold,already had id
2022,Rinku Singh,723105,0.2,2000000,,sold,already had id
2022,Maheesh Theekshana,1138316,0.5,5000000,,sold,already had id
2022,Shahbaz Nadeem,31872,0.5,5000000,,sold,already had id
2022,Mayank Markande,1081442,0.5,5000000,,sold,already had id
2022,Jaydev Unadkat,390484,0.75,7500000,,sold,already had id
2022,Navdeep Saini,700167,0.75,7500000,,sold,already had id
2022,Sandeep Sharma,438362,0.5,5000000,,sold,already had id
2022,Chetan Sakariya,1131754,0.5,5000000,,sold,already had id
2022,Dushmantha Chameera,552152,0.5,5000000,,sold,already had id
2022,Khaleel Ahmed,942645,0.5,5000000,,sold,already had id
2022,Krishnappa Gowtham,424377,0.5,5000000,,sold,already had id
2022,Shivam Dube,714451,0.5,5000000,,sold,already had id
2022,Marco Jansen,696401,0.5,5000000,,sold,already had id
2022,Odean Smith,820691,1,10000000,,sold,already had id
2022,Vijay Shankar,477021,0.5,5000000,,sold,already had id
2022,Jayant Yadav,447587,1,10000000,,sold,already had id
2022,Dominic Drakes,906749,0.75,7500000,,sold,already had id
2022,Liam Livingstone,403902,1,10000000,,sold,already had id
2022,Mandeep Singh,398506,0.5,5000000,,sold,already had id
2022,Ajinkya Rahane,277916,1,10000000,,sold,already had id
2022,Aiden Markram,600498,1,10000000,,sold,already had id
2022,R Sai Kishore,1048739,0.2,2000000,,sold,already had id
2022,Jagadeesha Suchith,527663,0.2,2000000,,sold,already had id
2022,Shreyas Gopal,344580,0.2,2000000,,sold,already had id
2022,KC Cariappa,777537,0.2,2000000,,sold,already had id
2022,Murugan Ashwin,528067,0.2,2000000,,sold,already had id
2022,Noor Ahmad,1182529,0.3,3000000,,sold,already had id
2022,Ankit Rajpoot,591650,0.2,2000000,,sold,already had id
2022,Tushar Deshpande,822553,0.2,2000000,,sold,already had id
2022,Ishan Porel,967603,0.2,2000000,,sold,already had id
2022,Avesh Khan,694211,0.2,2000000,,sold,already had id
2022,KM Asif,1083030,0.2,2000000,,sold,already had id
2022,Akash Deep,1176959,0.2,2000000,,sold,already had id
2022,Kartik Tyagi,1122918,0.2,2000000,,sold,already had id
2022,Basil Thampi,732291,0.3,3000000,,sold,already had id
2022,Jitesh Sharma,721867,0.2,2000000,,sold,already had id
2022,Sheldon Jackson,237696,0.3,3000000,,sold,already had id
2022,Prabhsimran Singh,1161024,0.2,2000000,,sold,already had id
2022,Anuj Rawat,1123073,0.2,2000000,,sold,already had id
2022,KS Bharat,529436,0.2,2000000,,sold,already had id
2022,Shahbaz Ahmed,1159711,0.3,3000000,,sold,already had id
2022,Harpreet Brar,1168641,0.2,2000000,,sold,already had id
2022,Kamlesh Nagarkoti,1070188,0.4,4000000,,sold,already had id
2022,Rahul Tewatia,423838,0.4,4000000,,sold,already had id
2022,Shivam Mavi,1079848,0.4,4000000,,sold,already had id
2022,Shahrukh Khan,719719,0.4,4000000,,sold,already had id
2022,Sarfaraz Khan,642525,0.2,2000000,,sold,already had id
2022,Abhishek Sharma,1070183,0.2,2000000,,sold,already had id
2022,Riyan Parag,1079434,0.3,3000000,,sold,already had id
2022,Rahul Tripathi,446763,0.4,4000000,,sold,already had id
2022,Ashwin Hebbar,801019,0.2,2000000,,sold,already had id
2022,Dewald Brevis,1070665,0.2,2000000,,sold,already had id
2022,Abhinav Manohar,778963,0.2,2000000,,sold,already had id
2022,Priyam Garg,1070180,0.2,2000000,,sold,already had id
2022,Yuzvendra Chahal,430246,2,20000000,,sold,already had id
2022,Rahul Chahar,1064812,0.75,7500000,,sold,already had id
2022,Kuldeep Yadav,559235,1,10000000,,sold,already had id
2022,Mustafizur Rahman,330902,2,20000000,,sold,already had id
2022,Shardul Thakur,475281,2,20000000,,sold,already had id
2022,Bhuvneshwar Kumar,326016,2,20000000,,sold,already had id
2022,Mark Wood,351588,2,20000000,,sold,already had id
2022,Josh Hazlewood,288284,2,20000000,,sold,already had id
2022,Lockie Ferguson,493773,2,20000000,,sold,already had id
2022,Prasidh Krishna,917159,1,10000000,,sold,already had id
2022,Deepak Chahar,447261,2,20000000,,sold,already had id
2022,T Natarajan,802575,1,10000000,,sold,already had id
2022,Nicholas Pooran,604302,1.5,15000000,,sold,already had id
2022,Dinesh Karthik,30045,2,20000000,,sold,already had id
2022,Jonny Bairstow,297433,1.5,15000000,,sold,already had id
2022,Ishan Kishan,720471,2,20000000,,sold,already had id
2022,Ambati Rayudu,33141,2,20000000,,sold,already had id
2022,Mitchell Marsh,272450,2,20000000,,sold,already had id
2022,Krunal Pandya,471342,2,20000000,,sold,already had id
2022,Washington Sundar,719715,1.5,15000000,,sold,already had id
2022,Wanindu Hasaranga,784379,1,10000000,,sold,already had id
2022,Deepak Hooda,497121,0.75,7500000,,sold,already had id
2022,Harshal Patel,390481,2,20000000,,sold,already had id
2022,Jason Holder,391485,1.5,15000000,,sold,already had id
2022,Nitish Rana,604527,1,10000000,,sold,already had id
2022,Dwayne Bravo,51439,2,20000000,,sold,already had id
2022,Devdutt Padikkal,1119026,2,20000000,,sold,already had id
2022,Jason Roy,298438,2,20000000,,sold,already had id
2022,Robin Uthappa,35582,2,20000000,,sold,already had id
2022,Shimron Hetmyer,670025,1.5,15000000,,sold,already had id
2022,Manish Pandey,290630,1,10000000,,sold,already had id
2022,David Warner,219889,2,20000000,,sold,already had id
2022,Quinton de Kock,379143,2,20000000,,sold,already had id
2022,Faf du Plessis,44828,2,20000000,,sold,already had id
2022,Mohammed Shami,481896,2,20000000,,sold,already had id
2022,Shreyas Iyer,642519,2,20000000,,sold,already had id
2022,Trent Boult,277912,2,20000000,,sold,already had id
2022,Kagiso Rabada,550215,2,20000000,,sold,already had id
2022,Pat Cummins,489889,2,20000000,,sold,already had id
2022,R Ashwin,26421,2,20000000,,sold,already had id
2022,Shikhar Dhawan,28235,2,20000000,,sold,already had id
2022,Akash Madhwal,1206039,0.2,2000000,,unsold,already had id
2022,Kulwant Khejroliya,1083033,0.2,2000000,,unsold,already had id
2022,Rohan Kadam,777739,0.2,2000000,,unsold,already had id
2022,Khizer Dafedar,1083110,0.2,2000000,,unsold,already had id
2022,Rohan Rana,1300768,0.2,2000000,,unsold,already had id
2022,Duan Jansen,595954,0.2,2000000,,unsold,already had id
2022,Chinntla  Readdi,1246438,0.2,2000000,,unsold,already had id
2022,Bharat Sharma,1246449,0.2,2000000,,unsold,already had id
2022,Pratyush Singh,717205,0.2,2000000,,unsold,already had id
2022,Shubham Sharma,680045,0.2,2000000,,unsold,already had id
2022,Gerald Coetzee,596010,0.2,2000000,,unsold,already had id
2022,Shivank Vashisht,1164186,0.2,2000000,,unsold,already had id
2022,Colin Munro,232359,1.5,15000000,,unsold,already had id
2022,Matheesha Pathirana,1194795,0.2,2000000,,unsold,already had id
2022,Utkarsh Singh,1081437,0.2,2000000,,unsold,already had id
2022,Scott Kuggeleijn,539548,0.75,7500000,,unsold,already had id
2022,Moises Henriques,5961,1,10000000,,unsold,already had id
2022,Akeal Hosein,530812,0.5,5000000,,unsold,already had id
2022,Ashutosh Sharma,1131978,0.2,2000000,,unsold,already had id
2022,Lalit Yadav,1060363,0.2,2000000,,unsold,already had id
2022,Amit Ali,1252346,0.2,2000000,,unsold,already had id
2022,Ninad Rathva,1126213,0.2,2000000,,unsold,already had id
2022,Kaushal Tambe,1292512,0.2,2000000,,unsold,already had id
2022,Mukesh Kumar,926851,0.2,2000000,,unsold,already had id
2022,Blessing Muzarabani,827051,0.5,5000000,,unsold,already had id
2022,Sushant Mishra,1175457,0.2,2000000,,unsold,already had id
2022,BR Sharath,917231,0.2,2000000,,unsold,already had id
2022,Kennar Lewis,537319,0.4,4000000,,unsold,already had id
2022,Shams Mulani,1131607,0.2,2000000,,unsold,already had id
2022,Dhruv Patel,1126179,0.2,2000000,,unsold,already had id
2022,David Wiese,221140,0.5,5000000,,unsold,already had id
2022,Atit Sheth,652361,0.2,2000000,,unsold,already had id
2022,Saurabh Kumar,627214,0.2,2000000,,unsold,already had id
2022,Hayden Kerr,1163855,0.2,2000000,,unsold,already had id
2022,Kane Richardson,272262,1.5,15000000,,unsold,already had id
2022,Dhawal Kulkarni,277955,0.75,7500000,,unsold,already had id
2022,Pawan Negi,530773,0.5,5000000,,unsold,already had id
2022,Roston Chase,391832,1,10000000,,unsold,already had id
2022,Ben Cutting,230371,0.75,7500000,,unsold,already had id
2022,Martin Guptill,226492,0.75,7500000,,unsold,already had id
2022,Midhun Sudhesan,1131619,0.2,2000000,,unsold,already had id
2022,Pankaj Jaiswal,652359,0.2,2000000,,unsold,already had id
2022,Ben Dwarshuis,679567,0.3,3000000,,unsold,already had id
2022,Prashant Chopra,500135,0.2,2000000,,unsold,already had id
2022,Atharva Ankolekar,1175467,0.2,2000000,,unsold,already had id
2022,Apoorv Wankhade,505773,0.2,2000000,,unsold,already had id
2022,Sameer Rizvi,1175489,0.2,2000000,,unsold,already had id
2022,Tom Kohler-Cadmore,470633,0.4,4000000,,unsold,already had id
2022,Tanmay Agarwal,792725,0.2,2000000,,unsold,already had id
2022,Sandeep Warrier,592735,0.5,5000000,,unsold,already had id
2022,Reece Topley,461632,0.75,7500000,,unsold,already had id
2022,Andrew Tye,459508,1,10000000,,unsold,already had id
2022,Ben McDermott,603410,0.5,5000000,,unsold,already had id
2022,Rahmanullah Gurbaz,974087,0.5,5000000,,unsold,already had id
2022,George Garton,643433,0.5,5000000,,unsold,already had id
2022,Charith Asalanka,784367,0.5,5000000,,unsold,already had id
2022,Akash Singh,1175458,0.2,2000000,,unsold,already had id
2022,Mujtaba Yousuf,1175484,0.2,2000000,,unsold,already had id
2022,Arzan Nagwaswalla,1136213,0.2,2000000,,unsold,already had id
2022,Vasu Vats,1292515,0.2,2000000,,unsold,already had id
2022,Yash Thakur,1070196,0.2,2000000,,unsold,already had id
2022,Ricky Bhui,642531,0.2,2000000,,unsold,already had id
2022,Himanshu Rana,816599,0.2,2000000,,unsold,already had id
2022,Harnoor Singh,1292496,0.2,2000000,,unsold,already had id
2022,Sachin Baby,432783,0.2,2000000,,unsold,already had id
2022,Himmat Singh,805235,0.2,2000000,,unsold,already had id
2022,Virat Singh,720465,0.2,2000000,,unsold,already had id
2022,Piyush Chawla,32966,1,10000000,,unsold,already had id
2022,Ish Sodhi,559066,0.5,5000000,,unsold,already had id
2022,Qais Ahmad,914171,0.5,5000000,,unsold,already had id
2022,Tabraiz Shamsi,379145,1,10000000,,unsold,already had id
2022,Sheldon Cottrell,495551,0.75,7500000,,unsold,already had id
2022,Ishant Sharma,236779,1.5,15000000,,unsold,already had id
2022,Cheteshwar Pujara,32540,0.5,5000000,,unsold,already had id
2022,Aaron Finch,5334,1.5,15000000,,unsold,already had id
2022,Saurabh Tiwary,35390,0.5,5000000,,unsold,already had id
2022,Eoin Morgan,24598,1.5,15000000,,unsold,already had id
2022,Marnus Labuschagne,787987,1,10000000,,unsold,already had id
2022,Dawid Malan,236489,1.5,15000000,,unsold,already had id
2022,Sandeep Lamichhane,960361,0.4,4000000,,unsold,already had id
2022,Manimaran Siddharth,1151286,0.2,2000000,,unsold,already had id
2022,Vishnu Solanki,604593,0.2,2000000,,unsold,already had id
2022,Mohammed Azharuddeen,940733,0.2,2000000,,unsold,already had id
2022,Rajat Patidar,823703,0.2,2000000,,unsold,already had id
2022,Amit Mishra,31107,1.5,15000000,,unsold,already had id
2022,Adam Zampa,379504,2,20000000,,unsold,already had id
2022,Imran Tahir,40618,2,20000000,,unsold,already had id
2022,Mujeeb Ur Rahman,974109,2,20000000,,unsold,already had id
2022,Adil Rashid,244497,2,20000000,,unsold,already had id
2022,Shakib Al Hasan,56143,2,20000000,,unsold,already had id
2022,Steven Smith,267192,2,20000000,,unsold,already had id
2022,Suresh Raina,33335,2,20000000,,unsold,already had id
2023,Shakib Al Hasan,56143,1.5,15000000,,sold,already had id
2023,Joe Root,303669,1,10000000,,sold,already had id
2023,Abdul Basith,1287067,0.2,2000000,,sold,already had id
2023,Raghav Goyal,1350770,0.2,2000000,,sold,already had id
2023,Yudhvir Singh,1206052,0.2,2000000,,sold,already had id
2023,Naveen-Ul-Haq,793447,0.5,5000000,,sold,already had id
2023,Akash Vasisht,722597,0.2,2000000,,sold,already had id
2023,Mandeep Singh,398506,0.5,5000000,,sold,already had id
2023,M Ashwin,528067,0.2,2000000,,sold,already had id
2023,KM Asif,1083030,0.3,3000000,,sold,already had id
2023,Anmolpreet Singh,851261,0.2,2000000,,sold,already had id
2023,Adam Zampa,379504,1.5,15000000,,sold,already had id
2023,Akeal Hosein,530812,1,10000000,,sold,already had id
2023,Litton Das,536936,0.5,5000000,,sold,already had id
2023,Rilee Rossouw,318845,2,20000000,,sold,already had id
2023,Shivam Singh,1273859,0.2,2000000,,sold,already had id
2023,Bhagath Varma,1252050,0.2,2000000,,sold,already had id
2023,Nehal Wadhera,1151273,0.2,2000000,,sold,already had id
2023,Mohit Rathee,1349361,0.2,2000000,,sold,already had id
2023,Ajay Mandal,1059570,0.2,2000000,,sold,already had id
2023,Kulwant Khejroliya,1083033,0.2,2000000,,sold,already had id
2023,Sonu Yadav,1048867,0.2,2000000,,sold,already had id
2023,Kunal Rathore,1339031,0.2,2000000,,sold,already had id
2023,Avinash Singh,1346364,0.2,2000000,,sold,already had id
2023,Nitish Kumar Reddy,1175496,0.2,2000000,,sold,already had id
2023,David Wiese,232292,0.2,2000000,,sold,already had id
2023,Shams Mulani,1131607,0.2,2000000,,sold,already had id
2023,Swapnil Singh,232292,0.2,2000000,,sold,already had id
2023,Mohit Sharma,928067,0.5,5000000,,sold,already had id
2023,Josh Little,928067,0.5,5000000,,sold,already had id
2023,Suyash Sharma,1350792,0.2,2000000,,sold,already had id
2023,Rajan Kumar,1339027,0.2,2000000,,sold,already had id
2023,Vidwath Kaverappa,1155262,0.2,2000000,,sold,already had id
2023,Vishnu Vinod,732293,0.2,2000000,,sold,already had id
2023,Urvil Patel,1131570,0.2,2000000,,sold,already had id
2023,Donovan Ferreira,698315,0.2,2000000,,sold,already had id
2023,Prerak Mankad,956871,0.2,2000000,,sold,already had id
2023,Duan Jansen,595954,0.2,2000000,,sold,already had id
2023,Mayank Dagar,942367,0.2,2000000,,sold,already had id
2023,Manoj Bhandage,1057399,0.2,2000000,,sold,already had id
2023,Harpreet Bhatia,340854,0.2,2000000,,sold,already had id
2023,Amit Mishra,31107,0.5,5000000,,sold,already had id
2023,Piyush Chawla,32966,0.5,5000000,,sold,already had id
2023,Kylie Jamieson,625960,1,10000000,,sold,already had id
2023,Daniel Sams,826901,0.75,7500000,,sold,already had id
2023,Romario Shepherd,677077,0.5,5000000,,sold,already had id
2023,Will Jacks,897549,1.5,15000000,,sold,already had id
2023,Manish Pandey,290630,1,10000000,,sold,already had id
2023,Himanshu Sharma,1350761,0.2,2000000,,sold,already had id
2023,Mukesh Kumar,926851,0.2,2000000,,sold,already had id
2023,Shivam Mavi,1079848,0.4,4000000,,sold,already had id
2023,Yash Thakur,1070196,0.2,2000000,,sold,already had id
2023,Vaibhav Arora,1209292,0.2,2000000,,sold,already had id
2023,Upendra Yadav,732269,0.2,2000000,,sold,already had id
2023,KS Bharat,529436,0.2,2000000,,sold,already had id
2023,N Jagadeesan,1048813,0.2,2000000,,sold,already had id
2023,Nishant Sindhu,1292506,0.2,2000000,,sold,already had id
2023,Sanvir Singh,1132219,0.2,2000000,,sold,already had id
2023,Samarth Vyas,853859,0.2,2000000,,sold,already had id
2023,Vivrant Sharma,1252370,0.2,2000000,,sold,already had id
2023,Shaik Rasheed,1292497,0.2,2000000,,sold,already had id
2023,Mayank Markande,1081442,0.5,5000000,,sold,already had id
2023,Adil Rashid,244497,2,20000000,,sold,already had id
2023,Ishant Sharma,236779,0.5,5000000,,sold,already had id
2023,Jhye Richardson,774223,1.5,15000000,,sold,already had id
2023,Jaydev Unadkat,390484,0.5,5000000,,sold,already had id
2023,Reece Topley,461632,0.75,7500000,,sold,already had id
2023,Phil Salt,669365,2,20000000,,sold,already had id
2023,Heinrich Klaasen,436757,1,10000000,,sold,already had id
2023,Nicholas Pooran,604302,2,20000000,,sold,already had id
2023,Ben Stokes,311158,2,20000000,,sold,already had id
2023,Cameron Green,1076713,2,20000000,,sold,already had id
2023,Jason Holder,391485,2,20000000,,sold,already had id
2023,Sikandar Raza,299572,0.5,5000000,,sold,already had id
2023,Odean Smith,8206916,0.5,5000000,,sold,already had id
2023,Sam Curran,6629738,2,20000000,,sold,already had id
2023,Ajinkya Rahane,277916,0.5,5000000,,sold,already had id
2023,Mayank Agarwal,398438,1,10000000,,sold,already had id
2023,Harry Brook,911707,1.5,15000000,,sold,already had id
2023,Kane Williamson,277906,2,20000000,,sold,already had id
2023,Ekant Sen,977815,0.2,2000000,,unsold,already had id
2023,Prashant Chopra,500135,0.2,2000000,,unsold,already had id
2023,Luke Wood,573170,1,10000000,,unsold,already had id
2023,Johnson Charles,333066,0.5,5000000,,unsold,already had id
2023,Dilshan Madushanka,793007,0.5,5000000,,unsold,already had id
2023,Tom Curran,550235,0.75,7500000,,unsold,already had id
2023,Rehan Ahmed,1263691,0.5,5000000,,unsold,already had id
2023,G Ajitesh,1320758,0.2,2000000,,unsold,already had id
2023,Sanjay Yadav,1048841,0.2,2000000,,unsold,already had id
2023,Sumeet Verma,390724,0.2,2000000,,unsold,already had id
2023,Himanshu Bisht,1175434,0.2,2000000,,unsold,already had id
2023,Shubhang Hegde,1119008,0.2,2000000,,unsold,already had id
2023,Deepesh Nailwal,1350777,0.2,2000000,,unsold,already had id
2023,Trilok Nag,1048807,0.2,2000000,,unsold,already had id
2023,Shubham Kapse,1126969,0.2,2000000,,unsold,already had id
2023,Utkarsh Singh,1081437,0.2,2000000,,unsold,already had id
2023,Jitendar Pal,1209347,0.2,2000000,,unsold,already had id
2023,B Surya,1320753,0.2,2000000,,unsold,already had id
2023,R Sanjay,807657,0.2,2000000,,unsold,already had id
2023,Priyank Panchal,340062,0.2,2000000,,unsold,already had id
2023,Varun Aaron,360911,0.5,5000000,,unsold,already had id
2023,Richard Gleeson,473191,0.5,5000000,,unsold,already had id
2023,Jamie Overton,510530,2,20000000,,unsold,already had id
2023,Yuvraj Chudasama,969367,0.2,2000000,,unsold,already had id
2023,Tejas Baroka,1082859,0.2,2000000,,unsold,already had id
2023,Paul van Meekeren,348109,0.2,2000000,,unsold,already had id
2023,Akash Singh,1175458,0.2,2000000,,unsold,already had id
2023,Karan Shinde,956035,0.2,2000000,,unsold,already had id
2023,B Indrajith,477069,0.2,2000000,,unsold,already had id
2023,J Suchith,527663,0.2,2000000,,unsold,already had id
2023,Suryansh Shedge,1339698,0.2,2000000,,unsold,already had id
2023,Wayne Parnell,265564,0.75,7500000,,unsold,already had id
2023,Will Smeed,1099224,0.4,4000000,,unsold,already had id
2023,Blessing Muzarabani,827051,0.5,5000000,,unsold,already had id
2023,Dushmanth Chameera,552152,0.5,5000000,,unsold,already had id
2023,Taskin Ahmed,538506,0.5,5000000,,unsold,already had id
2023,Sandeep Sharma,438362,0.5,5000000,,unsold,already had id
2023,Riley Meredith,961713,1.5,15000000,,unsold,already had id
2023,Dasun Shanaka,437316,0.5,5000000,,unsold,already had id
2023,Jimmy Neesham,355269,2,20000000,,unsold,already had id
2023,Mohammad Nabi,25913,1,10000000,,unsold,already had id
2023,Daryl Mitchell,381743,1,10000000,,unsold,already had id
2023,Dawid Malan,236489,1.5,15000000,,unsold,already had id
2023,Travis Head,530011,2,20000000,,unsold,already had id
2023,Sherfane Rutherford,914541,1.5,15000000,,unsold,already had id
2023,Rassie van der Dussen,337790,2,20000000,,unsold,already had id
2023,Paul Stirling,303427,0.5,5000000,,unsold,already had id
2023,S Midhun,1131619,0.2,2000000,,unsold,already had id
2023,Shreyas Gopal,344580,0.2,2000000,,unsold,already had id
2023,Izharulhaq Naveed,1076473,0.2,2000000,,unsold,already had id
2023,Chintal Gandhi,1246531,0.2,2000000,,unsold,already had id
2023,Lance Morris,1125317,0.3,3000000,,unsold,already had id
2023,Mujtaba Yousuf,1175484,0.2,2000000,,unsold,already had id
2023,Mohammed Azharuddeen,940733,0.2,2000000,,unsold,already had id
2023,Dinesh Bana,1292500,0.2,2000000,,unsold,already had id
2023,Sumit Kumar,820393,0.2,2000000,,unsold,already had id
2023,Shashank Singh,377534,0.2,2000000,,unsold,already had id
2023,Abhimanyu Easwaran,699491,0.2,2000000,,unsold,already had id
2023,Corbin Bosch,805235,0.2,2000000,,unsold,already had id
2023,Saurabh Kumar,627214,0.2,2000000,,unsold,already had id
2023,Priyam Garg,1070180,0.2,2000000,,unsold,already had id
2023,Himmat Singh,805235,0.2,2000000,,unsold,already had id
2023,Rohan Kunnummal,10793828,0.2,2000000,,unsold,already had id
2023,Shubham Khajuria,543078,0.2,2000000,,unsold,already had id
2023,LR Chethan,1197718,0.2,2000000,,unsold,already had id
2023,Mujeeb Ur Rahman,974109,1,10000000,,unsold,already had id
2023,Tabraiz Shamsi,379145,1,10000000,,unsold,already had id
2023,Kusal Mendis,629074,0.5,5000000,,unsold,already had id
2023,Tom Banton,8770518,2,20000000,,unsold,already had id
2023,Chris Jordan,288992,2,20000000,,unsold,already had id
2023,Adam Milne,450860,2,20000000,,unsold,already had id
